log_odds_utils
1.0262104492689867
1.0346635100752843
1.442267419683434
1.1786376761661301
1.0024826700252936
1.1081937994424518
1.9987576904666784
1.9299279547852712
1.7287822068370757
2.3309623450164354
1.0017143160792905
1.0094594635695684
1.00090024609193
1.2702298033802695
1.1395591609148157
2.5148287227604693
1.6050446954110718
1.072000454648955
1.4456608922967418
1.6433883953977422
2.869686461097627
2.0100111214242817
1.416382696324689
1.7050045745295637
1.437841171913719
1.9775515028139463
1.9205306286212414
1.3642141300089992
1.2874765459588882
3.1993587804063006
1.0612273339673397
1.001061740909604
1.4842003885612378
1.0000034064701908
1.1721974111654225
1.3336471028457062
1.321831085335609
2.2954702766974884
1.0587383154775543
1.2873053137419326
1.0000767194033169
1.6294876308178043
2.3476486212794048
2.703523610757054
1.4520063555812759
1.0002366740531217
2.5583956347750383
1.2114633529825158
2.8029444337758345
1.112271416035597
1.9924049988428754
1.5211497858314003
1.001102213009332
1.4681050402736393
1.000000260717074
1.007212053032106
1.6094373212617532
2.0872534368611317
1.030072260154944
2.185358045467735
2.1190168478269094
1.3503726433226477
1.0045544108938134
1.8207780566169451
2.021917846209205
1.898619126686864
2.9135828350731896
2.6543807138706916
1.3155874001971606
2.5243074265094156
1.451014278011822
1.0000252525124351
1.068225647253249
2.0170460448362033
1.041636198042346
1.0218087615370783
1.1603245236069788
1.0217050747518572
2.6546997940247574
2.3456075262074076
1.0000035608467162
1.019203414914993
1.9462406140859823
1.4239331636384442
1.0143648475858429
1.0008145732843676
1.9654580041606349
1.642296696835002
1.0145405644966725
1.2052700295975942
1.1677400722191718
1.6679231987913221
1.1093788999870664
1.399145011176241
1.1027537037771817
1.4464738274797153
1.0000668851126797
1.0025404418571882
1.2559047910986936
1.0041866751181594
1.008301961377258
1.5744599914645439
2.2272557942319717
1.6242051156019186
1.002012758495644
1.0022481791926974
1.3299021073005686
3.1742776404227375
1.4972608696135463
1.803634714371127
1.02514765776681
2.209091304321008
2.0944770743920564
1.0002977007028604
1.0008565671173864
1.266593611099083
1.419784823486533
1.6929804933026955
1.4147869631273042
2.2956453103882506
1.0669505454082293
1.6963034615644341
1.0047397210805091
1.0008512797878566
1.0003959452280253
2.0904144304634857
1.3962296697453909
1.1902508961662022
1.0342958061205707
1.7466160263537356
1.0593522638695057
1.425100141299359
3.09681487492839
2.317503832311935
1.1356946070925964
1.2755162728802014
1.462409098683633
1.0206446521795447
1.467924065310919
2.5764744446058323
1.0095327408766621
1.0125393169352666
1.0651787082560646
1.0000232797944706
1.4000612071686172
1.0000867833647422
1.439300178448422
1.9069492471005134
1.559749790781114
1.5864967875636504
1.1684187862429058
2.222598446142007
1.2123507191899603
1.6262727202853295
2.4081465968626543
1.1962537795290102
1.1331652355363149
2.3119561517013083
1.0000312432344172
1.0058787798074904
1.0251422159649175
1.3294468636838155
1.564219059877383
2.17865283389858
1.0958322643334824
1.552921040285091
1.1803719055043205
1.0000058056001881
1.9261890542883997
1.1776585053015038
1.6437012787352985
1.5570008093719976
2.7278354592610183
2.168770003587392
1.534736308419503
1.2297118495546837
2.163555402880348
1.0674822749482742
1.112694250535668
1.9046888413139775
1.3699384870889904
1.5747910442323523
1.0010685075040924
1.0000000460032028
1.091820928883227
1.1328607317511508
1.5706332589613907
1.00604199056436
2.6564687391398385
1.0003386647510404
1.0045744620096353
1.2600453975218306
1.0113809405620835
1.2721559711680903
1.1284125007979666
1.562694783686388
1.1105537179579035
1.1789711126139384
1.514372448227689
1.075871381418878
1.5050106131336065
1.4278641664133318
1.2367110699932626
1.0000090911467292
2.6367396252986532
1.0999543720586142
1.0000407780555403
1.4253228779987617
1.0029354125878829
1.1129397961398757
1.1529921785044501
1.1324648593539421
1.3662922870550864
1.1169035550219826
1.2079368766966772
1.0000003377899938
1.2354679903063266
1.392668102334425
1.407404943028631
1.447389755518688
1.0621942685540244
1.000000340740857
1.0033460157243463
1.4357358481314102
1.1789060072246649
1.1934174865627698
1.275461547661642
1.0064406490124589
1.2979690667987946
1.5834404012411865
1.4939234763243907
1.8689552416164794
1.0065985675965752
2.4168587119998586
2.3644840534069465
1.0956841375696975
1.3753229642729905
2.7371425318472897
2.268739659456125
1.0000000007847334
1.7367351679217926
1.048055615985573
2.137370139952882
2.1336666064873064
1.007643810876536
1.1450005193697437
1.6011425141653302
2.241418343624363
1.0304931266155932
1.7618801203939063
1.0005164826234596
1.086779716652883
1.6272529570091792
3.2639296159568882
1.588238751992857
1.4697182279351984
1.0248267900369723
1.1327849971835868
1.000003990132968
1.0410327573177673
1.1140900535811176
1.5808708377516993
2.4617000390032486
2.7820932094698048
1.4136125754426088
2.2922279635634744
1.002938103844669
2.21465545486775
1.9241800863388232
1.000003958048225
1.0084089826453346
1.0000458064252415
1.4805338177623801
1.1849495256735718
1.3058755961919912
1.2334780416099493
2.2263236402827604
1.7969185858175756
1.5659776799955825
1.1708693589230688
1.2808639358615415
1.0588831874733227
1.6438651453841773
2.7106771707217896
1.0001417424113568
1.0052396166850408
1.5688360778770083
1.0654850368632787
1.0780497504543118
1.403836297775986
1.3886333896732594
1.0000022126762076
2.4500130795507236
1.094001220416951
1.000405169477635
1.5423332912660759
1.1351836013150687
2.183525165040231
2.667529652147465
1.1154648618685736
1.7572392989442096
1.7574356532190138
2.0479424764553253
1.2684286723918077
1.9706018038387563
1.0767309161765386
1.1064806323607832
1.0029724216397637
1.9763139432987533
1.0226405980655948
1.0222796009219173
2.1300784740501886
2.564565085851509
2.1570859079862092
1.004548477156184
1.1470494244699696
1.300151322242918
1.0000475742082822
1.1101828777220029
1.3571585141069802
1.3142129980697648
1.2977314934303446
1.0071358537760424
1.0294450220265938
1.713749901076547
2.3388039681385844
1.1650827738335905
1.0090438505935384
1.0664569076038053
1.173298608636114
2.25090836809294
2.2103996495637457
1.0220345375480928
1.002932891843494
2.7756204331032666
1.884727895507098
1.1471823335367919
1.0002472901269588
1.6148464187581149
2.4057411211585693
2.3912200134858965
1.0007063660532336
1.0253489600138057
2.4509332020753996
1.139610469514782
1.6293755635412517
2.8202569524512744
2.5317621591455444
1.0000456028555718
1.6904177705622512
1.8266560839953199
1.7338577720172772
1.0449505766275087
1.068708966097717
1.748945728224557
2.465169737160995
1.6473170417737453
1.0044713314355986
1.7235173435017572
1.0423571194152597
1.8637623281231797
1.0000003204038512
2.2162847953807665
1.0001049415569543
2.591954097317019
2.1476519034583057
1.5032022021689915
1.0298051891284694
1.7705252731026295
