0,1,2,3,4,5,6,7,8,9,10,11,12
0.529485099637961,-1.5797921616723807,-1.054458838926357,1.5184811898627333,-0.5866585809915161,-1.4362073624108977,-1.5759431647748618,0.9497140645123262,1.8271274706287592,1.8019963960108119,0.7574199484781294,0.7574199484781294,-0.3475698681849423
-0.49920541483009667,-0.266484053555653,-0.31578364528267433,-0.6585527740981746,-0.25643345563999864,-1.062028350573017,-1.0161931767639423,0.11845448944683276,-0.30986372308908783,-0.317999364001908,1.2879485631468028,1.2879485631468028,0.6038846747151861
0.5247934891234511,-0.5871060330153235,0.2997790160870612,1.5184811898627333,1.7092863236995448,1.064883927242306,1.0087847210402674,0.11845448944683276,-0.30986372308908783,-0.317999364001908,-0.9939017970865092,-0.9939017970865092,-0.6289019456795601
-1.4725902422131367,0.797617516006876,1.6950543818584618,1.5184811898627333,-1.1576647459944776,-1.9088545352587474,-2.629590201030711,0.9497140645123262,8.238101051782301,1.8019963960108119,1.3960202439949077,1.3960202439949077,-0.5961173499304045
-0.1787852487833604,1.2521003218980589,-0.06955858073478012,-0.6585527740981746,-0.27724801472609545,-0.27428306249326767,-0.12717848992306963,0.11845448944683276,-0.30986372308908783,-0.317999364001908,0.7556353947770742,0.7556353947770742,0.4304931863783638
-0.336196330258058,-0.9541882993120481,-0.7671962636204804,1.5184811898627333,1.7778608916491032,1.3799820424742058,1.2392700102212344,0.11845448944683276,-0.30986372308908783,-0.317999364001908,-0.49066010942738514,-0.49066010942738514,-0.6309440873507939
-1.42436099905466,-0.03709597069019774,0.3408165268450436,1.5184811898627333,-0.6605641786817634,-0.9438665573610545,-0.8680240622904635,-0.7128050856186605,-0.30986372308908783,-0.317999364001908,0.18407747746138026,0.18407747746138026,-0.6235264612977849
0.5098752533075921,-1.6430042185983726,-0.19267111300872722,-0.6585527740981746,-0.8338931262686378,-0.9044792929570671,-0.8186343574659705,0.11845448944683276,-0.30986372308908783,-0.317999364001908,-0.6453739684102506,-0.6453739684102506,-0.2630403458916875
-1.521819443664121,-1.030395436467216,1.9823169571643384,1.5184811898627333,1.7130884020749215,1.0944243755452967,1.033479573452514,-0.7128050856186605,-0.30986372308908783,-0.317999364001908,1.4585921699899616,1.4585921699899616,0.980656433687011
1.40597352933956,-0.5858026916354061,-0.19267111300872722,-0.6585527740981746,-0.6125336048234852,-0.23489579808928024,-0.08602040256932554,-0.7128050856186605,-0.30986372308908783,-0.317999364001908,-1.321106531271353,-1.321106531271353,0.963238090497429
-0.5245385089830122,1.4673049838644134,0.6691166129089026,-0.6585527740981746,-1.0625512942339697,-1.8300800064507725,-2.399104911849744,3.4434927897088063,1.8271274706287592,1.8019963960108119,0.8758181354849006,0.8758181354849006,-0.5210416922239712
-0.9637916912354159,-0.4829153897619299,0.833266655940832,-0.6585527740981746,-1.0549814753487783,-0.40229167180622694,-0.2506527519843019,-0.7128050856186605,-0.30986372308908783,-0.317999364001908,0.7325616371974109,0.7325616371974109,0.2155306201499426
1.244274485428066,-0.2224387816284458,-1.4648339465061806,-0.6585527740981746,3.4153458637645118,1.9510973763320238,1.626156031346429,0.11845448944683276,-0.30986372308908783,-0.317999364001908,-0.0075376998738267195,-0.0075376998738267195,1.4260286102359627
1.2305847932984193,1.5422471132096616,-0.8082337743784628,-0.6585527740981746,-1.0098636330299096,-0.8158579480480953,-0.7116233303462358,-0.7128050856186605,-0.30986372308908783,-0.317999364001908,-0.8041321706723443,-0.8041321706723443,-0.6206004214111047
-1.3251648376433576,1.0027021154938722,0.8743041666988144,-0.6585527740981746,-1.1129920239250228,1.9117101119280364,1.6014611789341826,-0.7128050856186605,-0.30986372308908783,-0.317999364001908,0.7868905042116708,0.7868905042116708,-0.610609506876885
0.9206522450854054,-0.16210174245227155,0.4639290591189907,-0.6585527740981746,-0.6238376116134573,-0.9832538217650421,-0.9091821496442075,0.9497140645123262,-0.30986372308908783,-0.317999364001908,0.6221147609157477,0.6221147609157477,-0.10434421806932782
-1.1742471205946454,-1.8126302658376172,0.7101541236668849,-0.6585527740981746,-1.0933940077295528,1.5375311000901555,1.346281037340969,-0.7128050856186605,-0.30986372308908783,-0.317999364001908,1.4927592533188536,1.4927592533188536,-0.2606694644931332
-0.4775044365714388,0.19072043580535722,-0.9313463066524099,1.5184811898627333,1.294956563358328,1.3799820424742058,1.2392700102212344,-0.7128050856186605,-0.30986372308908783,-0.317999364001908,-0.48328080624508324,-0.48328080624508324,-0.622908961060228
1.5087129831674937,0.4500470368389142,1.0384542097307439,1.5184811898627333,0.8494520349746402,1.655692893302118,1.4285972120484574,0.11845448944683276,-0.30986372308908783,-0.317999364001908,2.3832867477473587,2.3832867477473587,-0.5870718845528871
0.6171792960025583,-0.06419780467847931,-0.06955858073478012,-0.6585527740981746,-0.9786872640840621,-0.11673400487731785,0.029222242021157935,-0.7128050856186605,-0.30986372308908783,-0.317999364001908,-0.9306105395347025,-0.9306105395347025,-0.34214679659222225
-1.0113615792787158,0.8330760682546277,-0.8492712851364451,1.5184811898627333,-0.3997445929735689,-0.9931006378660389,-0.9256453845857051,-0.7128050856186605,-0.30986372308908783,-0.317999364001908,-1.1531071981482834,-1.1531071981482834,0.018398590212777257
0.12475570624612685,0.8487544983836336,-0.06955858073478012,-0.6585527740981746,1.1010812427151586,0.6020835704954534,0.6548251697980683,1.7809736395778195,-0.30986372308908783,-0.317999364001908,0.8372005764538828,0.8372005764538828,-0.6281450447292632
1.3653891226476627,1.0490857351909313,1.2436417635206558,-0.6585527740981746,-0.40234504729253556,-0.23489579808928024,-0.08602040256932554,-0.7128050856186605,-0.30986372308908783,-0.317999364001908,0.07087957247363535,0.07087957247363535,-0.43084291310318185
-0.1538999579061764,0.4767655351272201,1.6540168711004795,-0.6585527740981746,1.143529396502719,0.13928321374860067,0.25970753120212486,0.11845448944683276,-0.30986372308908783,-0.317999364001908,-0.021562696492223577,-0.021562696492223577,-0.4130759414144616
1.0676011515369952,0.6019246411692842,0.833266655940832,-0.6585527740981746,-0.740222035998228,1.6064588127971335,1.395670742165462,0.11845448944683276,-0.30986372308908783,-0.317999364001908,1.9942127338803612,1.9942127338803612,-0.4261679508679164
-1.2189899743484278,-1.097095848262987,0.09459146229714936,1.5184811898627333,0.4062781483715104,0.08020231714261947,0.21031782637763197,0.11845448944683276,-0.30986372308908783,-0.317999364001908,0.021668624808539958,0.021668624808539958,-0.42489777466550377
0.4081525008317015,-1.6619793357471695,1.6129793603424971,1.5184811898627333,-0.2199998596809007,1.0156498467373216,0.9758582511572722,-0.7128050856186605,-0.30986372308908783,-0.317999364001908,1.750199022290935,1.750199022290935,-0.5570921887903282
0.19291672802414578,1.3591276493312725,1.7360918926164441,-0.6585527740981746,0.6647226716593615,0.01127460443564141,0.14446488661164142,-0.7128050856186605,-0.30986372308908783,-0.317999364001908,0.1814850568738806,0.1814850568738806,-0.540145589577813
