0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.03128896957269787,-1.458354606818914,-0.5014355174456061,-1.6482528235902334,-0.6585527740981746,0.08299389088037754,-0.8550946031658272,-0.7643282533160846,0.9979013992031988,-0.3117809263961183,-0.32203989023961554,-0.963680115852986,-0.4033744209136544,-0.888910883399377
1.2838305289608687,1.2411635600794746,0.5912670403309138,-0.39466974062136534,-0.6585527740981746,1.1894906519549242,0.08218068365360032,0.213308012816888,2.6856838925701307,-0.3117809263961183,-0.32203989023961554,0.4897276057065701,-0.6074162827931285,-0.8732169022076572
-1.631322355920625,1.5977071063451194,1.5114273378316316,-0.4782419461526232,-0.6585527740981746,0.24632923395360348,0.6716012248493227,0.7102731147678157,0.9979013992031988,-0.3117809263961183,-0.32203989023961554,-0.45396053936521585,-0.4446846314673798,-0.116458109428597
0.5855019026649366,0.3869333451078746,-0.9766492392735734,-1.8153972346527492,-0.6585527740981746,-0.555406667404377,-1.1642988214980095,-1.1716766975381565,0.15401015251973255,-0.3117809263961183,-0.32203989023961554,-1.9301355008899224,-0.48300541099126587,-0.6059139800472124
0.6525261596664745,-0.7311022196062081,-1.2199970943615142,0.4410523146912135,1.5184811898627333,-0.4816503612777557,-1.3478888261327426,-1.440526670724724,3.529575139253597,-0.3117809263961183,-0.32203989023961554,0.34777962358573256,-0.4030754348499023,-0.9329639583393291
-1.4138712851872874,-0.6969592230430814,0.2966407814987158,-0.4782419461526232,-0.6585527740981746,1.3843164144795035,0.5846375384433965,0.6450973636922842,-0.6898810941637336,-0.3117809263961183,-0.32203989023961554,1.325923205883956,1.2841209549654493,-0.7367003190677
0.3620536974994184,0.08315638312181246,-1.5767198207895756,0.6917689312849871,-0.6585527740981746,-1.069002807823933,-0.9903714486861569,-0.9354145998893548,-0.6898810941637336,-0.3117809263961183,-0.32203989023961554,0.06870951473985992,-0.3464076390774333,0.9167236034653569
-0.0761609972792728,-1.5304754772006057,1.5383358071231725,-0.9378890765745416,-0.6585527740981746,-0.794692802628682,-0.13039721644977498,0.017780759590293477,-0.6898810941637336,-0.3117809263961183,-0.32203989023961554,-1.0519944358428193,0.185784597129448,0.7889340841458836
0.6477928192703948,1.140720892307555,0.4869137312641544,1.6946353976600816,-0.6585527740981746,-0.6952039184530787,-0.3333124847302696,-0.1858934625207425,-0.6898810941637336,-0.3117809263961183,-0.32203989023961554,1.0936382835052303,-0.06445732808647214,0.4154862103601453
-0.8472166530439932,1.0826105052648873,0.6513326800557176,0.8171272395818739,-0.6585527740981746,-0.7257444474753633,1.5702259843772275,1.3783245632920136,0.15401015251973255,-0.3117809263961183,-0.32203989023961554,1.993174429049186,-0.40078597408547195,1.5334958851010785
