price
176619
137222
249246
245490
138415
163050
153604
100301
125064
118063
171471
163728
89253
110984
262221
91065
102273
112598
118664
137353
179912
124136
107493
173692
204453
189776
134572
41028
131432
174956
194789
144841
105581
136792
129440
257826
100520
154731
163449
152835
128098
149009
178101
190018
185712
188078
95763
61421
78624
142024
140315
126611
249475
129913
149840
119361
120063
91847
143501
99071
119631
128187
841128
225595
96801
169481
386828
82356
95046
154979
194801
100871
151812
161801
454168
134089
179587
414485
390441
577726
278019
90870
123922
66013
749658
143743
64833
213356
196063
161078
264628
196047
195689
100906
108293
293758
127576
106579
75780
153989
157397
76450
115374
170772
204545
93290
131876
349567
130429
268716
278817
77806
131365
259391
196358
133975
115179
145356
145912
118324
130186
121743
73711
202890
178284
100418
253085
177957
152264
224763
96406
305463
71991
123410
174265
121815
85757
133853
116290
93982
196392
123370
192290
59956
190602
151912
501513
124277
140168
130605
324939
154946
167109
91182
170889
75401
117439
87275
103514
234121
101928
172621
242560
125740
182614
205321
141296
339803
85224
106866
339471
114916
269464
253019
137734
267709
186588
382489
160770
223083
199890
149000
297056
51989
85256
199197
86760
818670
202501
248945
85523
376087
83648
171764
89287
123615
271577
80178
103814
247925
105062
225785
107167
192959
97380
151782
291418
82318
83552
67459
189707
128847
77020
93275
97056
73678
179629
242742
261094
122595
93770
125029
169747
140433
257723
114458
147890
415954
95544
133877
128566
303389
70157
132887
81368
226970
146712
113430
74887
96462
86038
466277
287438
165364
168464
141456
167588
131285
96668
62463
85844
202524
110704
205934
98353
162203
85890
117816
272574
201226
160881
172884
276918
202341
116581
61457
151454
102555
155690
135358
143777
95400
164190
118842
226471
142271
119774
151757
170780
301938
120596
170955
194072
127428
956689
62139
90567
148081
127550
110587
53126
146948
168730
93255
234700
260829
131950
77723
138521
167483
238320
188876
454363
125066
161528
297592
135047
263753
75349
111969
176530
137258
61745
154635
143740
242765
168375
200446
92323
103268
424628
223331
84720
193112
214892
133976
134931
98907
107556
116923
167012
246797
147236
134185
288435
187596
145228
239742
134867
106735
182743
107748
100362
278988
270900
177161
128980
157194
91466
111831
90575
225417
428715
117439
175251
135906
113767
194866
99524
155206
184020
272167
162398
85846
96273
244729
329749
671808
249623
125950
339563
78859
93290
132371
126736
180083
68445
147884
236563
180223
152129
168795
144544
41651
72034
467402
197627
155155
91754
135712
223971
290873
78659
163986
165281
215795
86339
138360
278929
134400
255967
106918
147361
487929
158171
107680
225980
127486
89348
120931
136775
123609
120306
193077
97778
143644
133619
171693
171241
169183
144933
95823
96054
177989
107079
95988
114295
131775
174639
105580
172936
148646
139155
253447
311327
187587
246660
169208
121420
134020
218962
117031
131462
261951
100420
186712
150847
104500
112907
136602
176297
198700
186572
120254
121867
181462
414703
446645
225907
132955
217283
86933
102609
130024
302169
165975
267259
130025
122513
286708
132881
157586
123884
166651
65683
161190
206612
179211
156221
127167
103888
111059
121867
151026
224750
264509
143073
329992
205109
173651
192376
117947
221657
434179
125520
117656
188960
139706
120641
219537
156714
163638
233239
223343
104318
168054
567042
152956
162636
152257
117352
123931
137914
147890
139256
90076
158008
302238
268078
143440
181521
146171
124531
182342
300389
137042
206025
100483
189318
47799
72984
82906
125112
323292
137756
301355
168179
106007
77580
65093
93363
115844
186483
322235
256410
181765
112020
150262
93271
106365
205231
148057
108666
245749
154040
221035
172871
360395
414469
97027
125763
292692
162989
130099
88265
198178
125424
116356
109840
100820
135644
226074
106470
2543331
427475
70374
349028
98862
86902
631552
349360
178555
171619
563490
75341
171616
70211
130595
97118
134479
205651
137513
89059
128193
154339
40405
163074
51907
168938
179391
121050
178173
70495
68285
78235
494725
309704
76136
64679
177048
128343
53056
154723
131372
357110
81405
200855
99170
133972
139334
292533
245089
301388
311228
159191
762099
118082
170497
155426
183930
134432
187579
148827
112530
139103
151286
331900
336908
101389
322280
242087
178755
134128
585529
79430
106217
83646
269490
263229
313959
114430
319281
168709
137928
155514
147986
89247
91498
142534
114587
217657
94548
110820
127038
312385
178691
138951
149345
272869
184449
236648
165982
81311
228147
167390
374487
43898
133959
56844
191463
139943
237095
133044
94760
347115
355595
154150
162479
67202
103433
302601
196868
184644
138348
173786
84720
124481
215349
143301
181330
86186
210051
191555
212735
44920
122576
193248
147809
163152
115282
83112
194545
150919
206250
138856
179055
195149
110336
114333
201468
166272
131258
182045
176847
223326
52126
146620
175845
159980
187854
203482
127670
301432
202524
122044
157933
94154
140005
175433
202667
191555
68285
134899
201878
215497
195372
195459
562131
153582
213608
111661
239378
167014
134400
73334
115443
168075
110006
213526
173905
260330
146006
245373
210739
119429
183133
134400
171314
190037
218468
182154
108083
214223
141008
107930
159618
205816
147011
169773
113101
93344
120406
268719
130099
95247
184379
91059
217958
159923
137199
212236
161181
130836
359235
79137
302608
135833
152001
315859
182742
156368
208461
145711
342907
88766
106491
85524
114908
75369
132223
132959
127363
286630
142619
318482
119569
144601
170793
148552
88844
131219
163120
34222
296890
218754
206705
64499
133310
238858
126296
354971
408672
97027
71299
223997
227864
81244
156617
495479
161997
345183
147612
213099
327261
108511
106190
186139
210716
164215
248983
163833
146758
82435
81963
169843
336508
119889
112519
351239
97192
78624
360776
131693
320177
179248
106219
54543
144970
113979
140282
114587
94601
81585
79754
192017
187712
98430
123201
105823
195632
82449
206292
134500
116497
232713
134968
115133
120238
155332
212184
210893
56678
110303
181545
102428
212090
109053
59344
164182
273482
348821
142876
196852
156607
140619
153512
77335
194929
155985
143591
114878
169725
79336
346603
411376
220712
106217
255967
99678
147689
84395
119497
130940
162236
114610
68453
129768
198714
181946
167108
124161
125497
78455
284887
99299
81799
176960
171787
122210
146265
218125
285921
113326
97049
130677
194887
431783
112805
119705
60373
110127
117252
135844
245490
182473
144509
100657
267674
126064
124925
209473
151728
59394
196560
153878
142871
660590
260069
198073
197341
136918
133161
244057
217808
386620
133426
179341
178851
170428
171815
231368
265533
278507
131285
141424
326590
581348
126536
63852
87137
215726
215042
111059
381318
421767
96581
137803
232099
218579
133940
138627
105501
278669
172689
128053
135957
124061
348184
152722
253678
257818
194489
183666
7021
203340
122971
154847
119719
120982
232061
433180
108631
225182
182109
166133
78438
112117
151026
235989
213357
91876
222965
194630
142320
481364
260541
165196
98935
202367
124491
171864
242475
83600
239946
349375
319235
95987
92419
196928
469675
227482
265787
148350
164306
98238
224763
219819
157216
167106
204292
123033
169387
305555
556208
152959
106444
68627
382395
100820
165886
104190
138836
108511
57457
229672
116891
128053
135340
247230
93245
126592
254936
146604
229901
212882
129571
186660
90667
173069
408044
189161
70017
171476
160014
317827
459755
119569
138722
108140
189543
147741
69180
112117
142646
230913
134384
96942
142013
246020
33421
55021
105525
159284
173780
149485
167597
194762
130045
173892
142956
174462
146171
89488
240070
308724
142224
165065
118582
321352
263670
81156
153220
164026
150208
199252
105780
177687
172546
127000
246642
129288
395035
234700
138307
144841
139513
164514
236271
149631
167980
221364
159833
110870
133669
107403
211630
181949
110304
82821
118994
152056
122746
117556
83746
112530
439665
200240
133994
92558
131081
67010
85212
135740
215138
195780
133566
220103
241642
203916
67844
96893
235380
124161
380214
154833
847589
175703
160306
256381
125158
105680
120615
135025
75809
163033
145610
174459
276080
211744
156862
113603
61545
71314
205238
124565
366929
186757
84377
155807
551898
297529
85424
164751
234834
254139
328398
199615
131330
88109
299401
57589
240018
134984
126893
109061
331139
65643
478718
267918
164553
147530
187911
49654
89282
143148
182357
105501
61863
147696
181017
197999
257870
115577
82091
114717
193364
135519
149363
362660
80825
164547
128075
1151588
187884
174265
147042
230803
207880
241379
170066
134911
154692
213164
194499
127960
206669
153065
216167
126821
124306
64591
271748
276099
162312
91843
121409
384811
106092
318647
145686
1767243
173229
132403
645285
140305
140663
229842
110588
78228
138847
68766
291259
330129
352696
219625
91874
339222
176530
292746
97909
204102
210512
138532
159163
138328
125799
195132
840980
166651
172805
223700
106007
225523
159369
175916
128226
248011
279295
217872
258596
103294
123282
216339
79160
113835
350844
146539
115957
53080
461828
122509
598610
185170
291915
139317
175847
389518
172365
209366
192079
78859
162487
151082
243312
114683
100452
236002
82773
189142
180034
163064
89472
121274
124967
119917
248692
184842
138423
226297
230374
148240
397414
139409
170787
283201
120888
127316
141485
99089
110210
78228
202524
169555
194098
158151
166391
223531
93340
149187
351854
97759
143263
79663
97778
130213
97906
178599
177766
73035
143842
69749
168384
133994
119631
134614
69585
345899
63371
190168
149631
165893
141928
142802
113485
123764
85591
142111
95987
142899
272503
316840
105586
66802
120032
144855
95432
136234
108559
74278
114492
78438
287302
270763
131950
165011
139139
216922
177365
405336
189661
125917
167006
97198
131081
123104
248836
136741
151661
57553
131805
68245
270703
299217
161786
254481
486402
324251
122390
102121
169461
84699
149621
231664
133290
107139
158366
819165
120470
98625
525647
159468
348101
120740
62604
138705
86672
76786
230840
139640
123399
90741
156602
155807
136586
107352
157515
121754
115083
133560
206643
146171
128468
264224
309095
477846
298746
81121
133903
80625
151820
604254
307760
167932
248945
133488
180106
132213
161745
202684
102702
98295
95640
164787
158296
150208
182974
159418
132026
177396
300182
149649
76320
81346
118511
167295
113109
142604
147587
157397
176209
124695
126741
1671452
150500
79180
251835
142830
125548
138724
136211
86238
339422
125450
211635
170841
136491
105302
212068
266544
99734
237220
132399
179734
76045
89381
296736
145020
218579
121112
176255
162810
305454
141228
373161
156446
111467
107811
127238
132874
173678
167875
114878
153268
92889
88595
145835
76706
180986
520980
131931
71108
132367
92287
87262
260710
276882
165173
105990
205816
36567
466039
1106267
262560
145924
189801
102378
121475
164939
117747
297894
163024
65196
87848
83306
191914
181621
137101
210632
836480
87544
548250
172268
144583
118906
167584
85588
249906
118458
117683
98611
207628
146632
178667
212343
182002
114343
170514
101125
359764
201699
55469
278197
118803
213994
292346
134169
143110
292508
67901
34833
227965
154037
639483
211414
158420
214621
109316
130454
174149
137128
84089
116281
103198
255540
190572
249418
89901
96785
173365
131447
47772
122457
174309
126741
231069
96289
81561
199048
394078
90818
473918
155410
134455
99316
209734
229366
169957
156138
218005
154363
212583
85907
113458
229779
175976
251545
83326
110051
180363
161293
123778
80856
135936
180141
111013
136586
134291
103268
52075
137803
126009
116503
192290
232187
173874
109044
129792
217681
125814
247954
105649
125035
191964
190176
165125
271963
189203
100221
271289
148095
175778
82821
366548
148963
835498
140589
205799
272422
248707
77904
158372
68605
168920
132772
127984
152975
206836
131580
108183
118376
86836
145969
336041
128970
78406
323477
79331
161216
130099
242255
109455
158774
168795
365600
267741
183070
352278
99336
270823
105052
819612
297355
104855
195820
175386
210134
141731
162771
201117
132171
131438
128616
141386
77677
373255
148888
257607
77399
170180
171439
225060
222280
103734
267950
257413
200602
120100
228505
140404
119095
97157
86668
153260
118626
104671
87642
205162
33579
104202
209779
104623
132367
269697
174332
111078
223132
321185
83021
126720
261204
120565
98761
62488
129554
112347
97502
155637
150809
209851
63681
289487
358632
62488
126779
194926
52419
104259
229689
302126
116047
123779
149367
156326
229682
140885
158410
332746
98371
278197
156119
169213
289248
131264
150040
313843
96681
162438
532498
121727
234214
153962
102194
202868
246310
134067
85865
212474
121938
184941
238724
608742
131160
95301
65006
176349
122942
71698
114271
90741
220264
298742
211162
175295
144304
124102
218557
250994
211409
167004
219480
589067
69285
123608
172492
114045
173866
139725
180020
340985
57226
137684
117183
87466
158836
172935
373205
89282
127197
310869
134765
126821
107385
62521
156054
125184
94571
215467
233495
361083
102173
377566
60227
161351
236020
308685
201407
138772
184403
92511
182974
55231
107507
49644
190228
220671
101710
148805
162832
247336
142396
71950
123777
86583
366808
84841
91018
88162
114562
185831
125879
95251
102307
141938
357615
174688
164206
354610
141761
164013
139494
182402
159139
157596
151757
151085
159657
224852
278972
173706
79619
88142
414590
216777
87563
95504
187695
202747
96439
362660
33807
174939
252547
194474
121619
97494
99814
129886
264595
123410
147422
127072
149390
92840
671184
163996
151982
265109
140456
71894
86988
262046
123895
94197
117219
203090
104313
33984
270159
107459
117747
115484
199862
108864
226363
81980
126592
241542
113101
95621
146267
311232
425267
90614
114622
170374
157349
187964
187871
156682
138722
95210
77639
104749
261680
201134
99922
82247
315388
103117
131081
154308
173948
173977
214881
862313
177238
697061
208166
113159
252425
132371
334218
124765
86877
179617
104744
89287
216805
232488
188838
144414
272254
126036
104253
98813
55058
147782
160774
167766
146843
140801
67634
280616
155572
121917
64499
188413
139920
315824
120573
107359
261432
79186
812581
376269
141856
82821
88268
121163
102893
76052
176925
122406
83185
81772
139497
226714
223279
180177
203418
247780
237446
133940
94548
110649
213248
117077
97354
229274
137343
132893
121979
122326
80050
145629
122357
102445
117511
352263
198381
188317
151465
432493
88722
82113
131338
215496
72991
99288
86846
87270
238073
256948
134564
116877
66013
234633
196777
174535
126779
109022
234668
131372
193028
260965
115920
204564
176351
137327
90171
303713
136825
111153
90563
110807
300389
207352
134384
112897
386448
149078
104947
102290
240203
107544
226846
197531
173556
114089
125526
123681
99808
52132
220264
137400
139531
59194
392817
2088746
119486
312212
188101
90129
133722
230194
129668
825323
178975
181344
41077
204126
125659
237754
339205
78741
232224
64537
148827
90993
238598
52819
84770
139813
265532
172735
158296
202430
198504
210716
215315
84587
152035
217189
72943
85094
147450
134974
122432
136963
245749
63596
366838
252565
122712
123313
284016
88674
133478
137065
243971
142538
121420
194987
133926
186538
122182
151581
122770
118121
150212
200586
174662
158850
202890
119978
206724
89329
329666
132422
271843
112729
133310
113576
173509
169307
270464
54585
131070
174524
155355
166527
101304
245591
223083
115224
123962
125790
231409
84440
101013
166076
82449
143898
113918
164550
170317
98178
1025327
158252
154723
102862
118751
143329
333139
170991
100338
165531
140509
554126
219669
103617
578681
107133
204314
752894
95299
193622
81894
68877
89572
107841
298941
370626
127642
374718
114915
142874
178538
212870
134315
126911
226447
111661
118626
75316
114190
250107
115051
193106
191325
213807
248304
310131
176048
256180
131664
176544
216928
123136
136411
92838
329101
219793
154213
197532
45783
121814
140321
163746
152900
122846
116099
159574
97136
112011
108457
94239
79888
141147
78912
139616
239557
109193
109234
199699
131901
96906
156479
100791
318929
137504
91126
203749
234814
190208
182555
84946
188125
170787
260965
205688
160831
164099
134707
134358
126668
186722
176069
205374
125096
153033
163833
177053
230329
94197
78040
449348
64691
293169
111174
112530
118121
191115
260538
166651
113054
237812
108553
321455
303000
120650
226500
108233
187078
136471
204513
181801
171545
138346
129123
153517
202034
126623
150433
286966
338469
94548
174241
266122
174147
182126
134564
171794
120843
154484
187677
111070
146176
167663
145110
571214
131764
122223
225725
197815
112863
192924
115747
220234
231989
144804
124792
225244
99432
241199
98008
134350
95022
143636
121866
152718
242841
174944
60874
116542
149913
1159458
88705
121919
224104
141085
194091
134855
119774
235724
215115
165456
189638
222229
140354
91843
91050
151219
206769
122457
77949
79857
368806
132372
420840
306925
209000
119689
265501
97049
212784
125024
234700
182042
131616
174985
308034
161798
577419
185032
339001
280305
156229
123853
105170
283613
66127
1291033
305207
130387
192976
177639
343868
197261
117843
248681
108779
75250
158717
76982
119756
149240
306748
213135
121242
76229
149747
204836
142013
115448
182268
93331
113474
207195
164729
461213
91068
173142
153182
177486
141992
253761
107308
453131
163809
129298
261826
86486
112805
123005
158701
255929
87211
160481
194115
160647
216560
75638
62514
284068
176821
114271
130595
345870
253744
274178
184312
116405
122595
402069
562968
138641
106310
96679
78184
128910
89287
175808
75712
102791
139415
100301
167296
181334
145610
136025
239440
672819
210603
110732
114683
183809
45783
166824
154917
210315
198490
194970
138549
109129
140097
95432
106985
159314
102006
400568
53022
393413
115376
513733
63386
78223
109095
175474
258170
132934
161136
77949
332159
127709
130982
234380
131931
262957
165148
134279
101208
64097
466779
143732
222995
281065
174462
121938
176203
173135
118126
332902
196875
142791
244324
217572
333672
155832
144401
314428
182357
52219
84395
224360
103657
141411
147796
147884
86259
168384
115124
110242
100101
72394
150180
217007
252322
480213
158061
100613
121880
368756
51880
181033
362865
155790
306247
145105
262488
64163
134883
254760
201472
151030
89815
101505
272869
154659
131262
259612
345176
630894
235693
194194
104019
164846
68205
112778
184697
112761
244730
141230
149964
203642
100788
250251
174300
129818
198038
131442
103645
332572
117271
168475
171462
168941
234427
136209
123311
91393
65273
142399
183006
122210
132399
99424
107730
165945
58258
73972
111986
144702
200897
103523
165448
196639
123777
111986
206113
54013
80916
425354
53590
125376
66409
92060
77426
154531
194404
142279
129499
99821
158252
150610
226447
108511
391721
209588
113632
99524
183591
155258
547881
236975
205319
97198
147011
160676
326746
226447
118289
131081
196116
121371
127771
259043
154362
151313
182044
184767
235353
120565
236501
122432
98823
181681
95502
191005
204700
180468
182136
389090
57922
222834
152886
290710
123140
135514
181126
88261
100781
93221
177122
115928
183737
122457
244300
155713
112500
123195
104812
110797
86586
77832
94183
186511
192697
132371
98635
138921
213266
223086
233906
98111
121866
281810
215924
182849
81867
95161
985194
179724
180137
175859
205256
69667
160189
159239
135047
102121
125711
152268
206774
178683
131856
134378
214738
270905
313335
208085
77832
121856
169031
228542
144841
127716
111113
144593
104440
33222
183598
120226
807368
124903
3662668
137783
235218
1987190
197354
169298
132543
122570
187712
172806
122595
194398
199799
119075
109477
566858
499689
1072662
113229
409314
173845
161748
45266
97023
249826
115376
195525
517079
123044
130708
122665
94210
262894
94466
98258
201998
93107
175736
108154
137712
159004
208978
131977
161260
268612
124084
258937
207234
146798
386154
132035
143970
135944
120393
122595
220485
102173
159852
64294
146090
172025
130778
110655
116487
190317
129576
531482
99336
220902
162832
177151
801346
166815
73077
112960
182834
72815
235305
135550
121409
168233
182433
142262
156081
49911
133903
108511
169519
117236
143393
108417
128941
143342
122576
136051
325062
243779
100729
181088
205799
128053
69169
118872
341169
384494
144804
185576
156368
165739
158700
155124
125827
154934
109084
105062
110633
112030
228642
1113211
125208
151354
312659
190317
159508
255967
718182
268504
67157
124136
441034
42126
82675
84188
177486
108450
115448
56316
135979
272107
113165
798484
177111
95651
194292
154623
183042
127984
149321
90818
172400
116830
121682
157180
79522
309627
96177
175612
140421
398865
122614
618075
216277
119227
125376
108812
77065
116388
385847
80267
199811
230249
144425
212601
223117
137392
96444
91050
133959
88104
185788
126667
114113
124491
253834
163833
77534
202330
42413
152086
86247
147042
120424
234667
170362
179771
154722
131782
245749
178263
150028
73893
189299
140059
156478
83695
139409
270017
121883
106529
92890
73996
97510
198099
71323
121379
263847
96309
148447
194810
156028
264201
92834
86357
139830
225170
500094
112337
149925
175350
164190
96024
115911
140097
84720
208765
333215
202501
78302
63113
145645
97399
130414
150564
156362
131245
119057
155690
378137
136825
185779
543154
138617
342324
128385
192811
107401
169208
95052
271953
769748
92283
148752
92934
100769
85238
254621
940812
114333
253674
144702
159282
116050
114085
251225
186416
328414
88207
157338
184767
322699
234645
817677
148830
82580
87290
140663
95621
192079
199363
159648
176238
166729
271629
249099
80018
114343
129017
253197
154731
514709
176724
223129
71852
149784
126396
263771
77941
178263
129050
84596
214191
206867
244738
110266
156154
215014
284397
164939
276103
357230
272016
207028
147502
127391
379728
202880
141283
157449
167969
67476
94197
170991
155468
104799
129508
128258
387740
131820
83069
152268
125570
118352
352991
157083
83987
99130
390703
178263
597470
215585
180789
129972
149437
506782
157272
123523
223116
144804
144798
182034
141211
92511
214263
84952
89815
120886
251180
126644
119779
138462
269521
256217
162018
167200
97436
86883
241099
242020
178273
134358
135077
201117
308241
101316
134624
117852
131664
577726
138838
314258
160994
162856
164629
79663
89694
136586
123871
64003
145582
199563
223083
155066
89268
98529
284793
179101
108756
371852
72819
121582
103903
197829
115642
185944
132331
240875
72236
247737
257302
93344
175433
85256
132213
127789
97436
130489
109331
52544
177486
99027
137474
216212
196868
136582
154424
91325
214919
263450
131580
248156
256217
354939
272880
106985
166730
344292
299546
240203
167980
265109
149732
101788
118876
254710
175357
59615
153580
173874
85416
93271
65273
90069
98662
685638
96189
357721
282612
233757
265775
550800
201468
166613
107607
156244
92778
121724
183042
106108
84778
154458
173678
516669
54584
349510
176731
451563
150397
476181
146450
101125
239664
188077
193873
166651
233697
68719
267332
59077
262796
101415
213730
152967
304911
446050
235305
81961
139985
159010
95337
212878
162594
369929
190799
212992
121634
189818
506901
121965
132783
185982
371556
236957
75141
264719
147104
152534
179899
236038
541635
45889
479070
96551
238130
71372
104500
222241
179679
369254
242445
164112
284494
292351
250215
263622
150919
173229
140790
77857
157736
238081
176273
709642
73987
98743
154833
74064
169055
158410
53584
120734
109989
177599
138215
93213
133373
125730
118126
248072
137438
141131
157830
207531
174830
99245
46157
139434
193957
121181
166920
159324
115946
154799
311203
225611
543306
224338
107976
152257
338527
103734
73737
160303
84445
412661
88961
127703
44152
